time;type;message
1682115743.0260148;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.0983257;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.2526991;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115743.335249;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.4001055;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.48275;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.5490158;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115743.6303222;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115743.694511;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.7776701;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115743.8429015;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115745.229318;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.2943988;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115745.2963355;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.66m/s)
1682115745.2971694;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115745.3831785;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115745.3854945;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.77m/s)
1682115745.3865197;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115745.453115;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.5336494;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.5999389;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.6813388;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.7470276;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.8296728;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.8963096;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115745.9765527;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.0411785;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.12292;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.2036006;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.2912796;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.3652143;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.4500325;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.5152018;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.5967546;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.6771963;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.764755;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.8340714;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.9173617;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115746.9926677;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115747.076526;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115747.1442952;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115747.228882;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115747.321667;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115747.405899;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115747.4735947;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115749.8666782;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115749.9467785;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115750.0134466;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.096693;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.1612637;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.2477272;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.3116908;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.3966262;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.463701;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.5448205;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.6118984;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.691524;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115750.7594259;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115750.8387063;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115750.9037037;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115752.003394;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.1541126;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.2198555;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.3012884;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.3673432;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.4501622;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.516832;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.59768;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.6639743;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.743442;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.8097692;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.8913963;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115752.9566345;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.038037;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.1017938;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.1859605;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.2498214;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.3334136;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.397891;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.4814248;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.5526245;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.6351829;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115753.7012458;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115753.7940073;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115756.9933631;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.94m/s)
1682115756.994108;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115757.0618036;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682115757.0625756;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115757.1459906;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682115757.1468625;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115757.2164252;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115757.218119;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: left, Offset: -1.09m/s)
1682115757.2190864;WARNING;Removed action set, since vel constraints were broken! (Action Set: left)
1682115757.220095;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: right, Offset: -1.09m/s)
1682115757.220952;WARNING;Removed action set, since vel constraints were broken! (Action Set: right)
1682115757.808642;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115757.8107672;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.60m/s)
1682115757.811727;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115757.8969452;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115757.899631;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.79m/s)
1682115757.9006073;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115757.974224;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.0587945;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.125412;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.2122386;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.2795403;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.3630142;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.4323115;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.5157185;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.58521;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.6694036;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.7353704;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.8183923;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.8811548;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115758.9687858;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.0341494;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.1174443;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.1843789;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.2678385;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.3412416;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.424211;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.4943304;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.5758028;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115759.6428537;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
